dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
hepatitis,3,Not_Optimal,10.039904848734539,9,4,0.922077922077922,0.948051948051948,0.7435897435897436,0.717948717948718
hepatitis,3,Not_Optimal,10.067554366588592,10,4,0.8961038961038961,0.948051948051948,0.7435897435897436,0.7692307692307693
hepatitis,3,Not_Optimal,10.063268876075744,11,4,0.922077922077922,0.987012987012987,0.6923076923076923,0.6666666666666666
hepatitis,3,Not_Optimal,10.060690704981486,12,4,0.922077922077922,0.987012987012987,0.717948717948718,0.7692307692307693
hepatitis,3,Not_Optimal,10.064479490121206,13,4,0.8961038961038961,0.974025974025974,0.7435897435897436,0.8461538461538461
hepatitis,3,Not_Optimal,10.085017232100169,14,4,0.8961038961038961,0.974025974025974,0.7435897435897436,0.7948717948717948
hepatitis,3,Not_Optimal,10.092523221174876,15,4,0.8961038961038961,0.987012987012987,0.7435897435897436,0.6666666666666666
hepatitis,3,Not_Optimal,10.123369359970093,16,4,0.8961038961038961,0.974025974025974,0.7435897435897436,0.7948717948717948
hepatitis,3,Not_Optimal,10.01674182812373,5,4,0.8831168831168831,0.9090909090909091,0.717948717948718,0.8205128205128205
hepatitis,3,Not_Optimal,10.020907398064931,6,4,0.8831168831168831,0.922077922077922,0.6923076923076923,0.7692307692307693
hepatitis,3,Not_Optimal,10.029603123664856,7,4,0.8831168831168831,0.922077922077922,0.717948717948718,0.7948717948717948
hepatitis,3,Not_Optimal,10.035940917332967,8,4,0.8961038961038961,0.948051948051948,0.7692307692307693,0.8461538461538461
