dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
ionosphere,3,Not_Optimal,10.259963659445445,9,4,0.9545454545454546,0.9375,0.8505747126436781,0.8390804597701149
ionosphere,3,Not_Optimal,10.308997686704,10,4,0.9602272727272727,0.9375,0.8505747126436781,0.7816091954022989
ionosphere,3,Not_Optimal,10.365628210703532,11,4,0.9602272727272727,0.9204545454545454,0.8505747126436781,0.7011494252873564
ionosphere,3,Not_Optimal,10.33099293311437,12,4,0.9715909090909091,0.9318181818181818,0.8620689655172413,0.8045977011494253
ionosphere,3,Not_Optimal,10.397100540002187,13,4,0.9715909090909091,0.9375,0.8620689655172413,0.7471264367816092
ionosphere,3,Not_Optimal,10.458423380057017,14,4,0.9715909090909091,0.9204545454545454,0.8620689655172413,0.8045977011494253
ionosphere,3,Not_Optimal,10.510583317279815,15,4,0.9715909090909091,0.9261363636363636,0.8735632183908046,0.8160919540229885
ionosphere,3,Not_Optimal,10.596590093771617,16,4,0.9715909090909091,0.8863636363636364,0.8620689655172413,0.7586206896551724
ionosphere,3,Not_Optimal,10.10689255396525,5,4,0.9204545454545454,0.9204545454545454,0.8160919540229885,0.7816091954022989
ionosphere,3,Not_Optimal,10.150296028455099,6,4,0.9204545454545454,0.9375,0.8160919540229885,0.8160919540229885
ionosphere,3,Not_Optimal,10.205247847239177,7,4,0.9318181818181818,0.9261363636363636,0.8390804597701149,0.7471264367816092
ionosphere,3,Not_Optimal,10.227370985349019,8,4,0.9431818181818182,0.9261363636363636,0.8390804597701149,0.7701149425287356
