dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
car,1,Not_Optimal,10.248189353942871,9,4,0.8052995391705069,0.8317972350230415,0.794392523364486,0.8084112149532711
car,1,Not_Optimal,10.346375036239625,10,4,0.8052995391705069,0.8329493087557603,0.794392523364486,0.8060747663551402
car,1,Not_Optimal,10.334793400764465,11,4,0.8052995391705069,0.8317972350230415,0.794392523364486,0.7990654205607477
car,1,Not_Optimal,10.386488461494446,12,4,0.8052995391705069,0.8398617511520737,0.794392523364486,0.8107476635514018
car,1,Not_Optimal,10.382807012399038,13,4,0.8052995391705069,0.8352534562211982,0.794392523364486,0.7920560747663551
car,1,Not_Optimal,10.346010585625967,14,4,0.8052995391705069,0.8329493087557603,0.794392523364486,0.8060747663551402
car,1,Not_Optimal,10.504448250929515,15,4,0.8052995391705069,0.8087557603686636,0.794392523364486,0.780373831775701
car,1,Not_Optimal,10.524095439910889,16,4,0.8052995391705069,0.8317972350230415,0.794392523364486,0.8247663551401869
car,1,Not_Optimal,10.110717864831289,5,4,0.8052995391705069,0.8225806451612904,0.794392523364486,0.7990654205607477
car,1,Not_Optimal,10.145996566613515,6,4,0.8052995391705069,0.8306451612903226,0.794392523364486,0.8060747663551402
car,1,Not_Optimal,10.20620892047882,7,4,0.8052995391705069,0.8214285714285714,0.794392523364486,0.8060747663551402
car,1,Not_Optimal,10.217351281642914,8,4,0.8052995391705069,0.8421658986175116,0.794392523364486,0.8317757009345794
