dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
balance_scale,4,Not_Optimal,10.084364910920462,9,4,0.6869009584664537,0.7731629392971247,0.6193548387096774,0.7161290322580646
balance_scale,4,Not_Optimal,10.091489585240682,10,4,0.6869009584664537,0.7891373801916933,0.6193548387096774,0.7419354838709677
balance_scale,4,Not_Optimal,10.090966459115347,11,4,0.6964856230031949,0.7859424920127795,0.6258064516129033,0.6903225806451613
balance_scale,4,Not_Optimal,10.120662621657054,12,4,0.7028753993610224,0.8019169329073482,0.632258064516129,0.7548387096774194
balance_scale,4,Not_Optimal,10.136144336064657,13,4,0.7060702875399361,0.792332268370607,0.632258064516129,0.7483870967741936
balance_scale,4,Not_Optimal,10.135101282596588,14,4,0.7092651757188498,0.7827476038338658,0.632258064516129,0.7290322580645161
balance_scale,4,Not_Optimal,10.149232204755148,15,4,0.7092651757188498,0.7667731629392971,0.632258064516129,0.7419354838709677
balance_scale,4,Not_Optimal,10.162946919600168,16,4,0.7092651757188498,0.7891373801916933,0.632258064516129,0.7419354838709677
balance_scale,4,Not_Optimal,10.043075740337372,5,4,0.6773162939297125,0.7539936102236422,0.6645161290322581,0.7290322580645161
balance_scale,4,Not_Optimal,10.049119726816814,6,4,0.6837060702875399,0.7667731629392971,0.6451612903225806,0.7483870967741936
balance_scale,4,Not_Optimal,10.061299459139507,7,4,0.6869009584664537,0.7731629392971247,0.6193548387096774,0.7161290322580646
balance_scale,4,Not_Optimal,10.07162383000056,8,4,0.6869009584664537,0.7795527156549521,0.6193548387096774,0.7096774193548387
