dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
tic_tac_toe,3,Not_Optimal,10.165359203020731,9,4,0.762993762993763,0.8212058212058212,0.7130801687763713,0.7805907172995781
tic_tac_toe,3,Not_Optimal,10.216480247179668,10,4,0.7983367983367984,0.8440748440748441,0.7341772151898734,0.7679324894514767
tic_tac_toe,3,Not_Optimal,10.21572272380193,11,4,0.7983367983367984,0.8627858627858628,0.7341772151898734,0.7974683544303798
tic_tac_toe,3,Not_Optimal,10.253754488627116,12,4,0.8066528066528067,0.8232848232848233,0.7257383966244726,0.759493670886076
tic_tac_toe,3,Not_Optimal,10.268090426921844,13,4,0.8066528066528067,0.8482328482328483,0.7257383966244726,0.7805907172995781
tic_tac_toe,3,Not_Optimal,10.277429950237273,14,4,0.8108108108108109,0.8336798336798337,0.729957805907173,0.7805907172995781
tic_tac_toe,3,Not_Optimal,10.340442423025767,15,4,0.8108108108108109,0.8087318087318087,0.729957805907173,0.7341772151898734
tic_tac_toe,3,Not_Optimal,10.359104410807292,16,4,0.8108108108108109,0.8274428274428275,0.729957805907173,0.7679324894514767
tic_tac_toe,3,Not_Optimal,10.080754872163137,5,4,0.7172557172557172,0.7837837837837838,0.6877637130801688,0.729957805907173
tic_tac_toe,3,Not_Optimal,10.108624736467997,6,4,0.7234927234927235,0.817047817047817,0.6962025316455697,0.7763713080168776
tic_tac_toe,3,Not_Optimal,10.12187401453654,7,4,0.735966735966736,0.8253638253638254,0.7257383966244726,0.7848101265822784
tic_tac_toe,3,Not_Optimal,10.14234079917272,8,4,0.762993762993763,0.8191268191268192,0.7130801687763713,0.7805907172995781
