dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
biodeg,1,Not_Optimal,10.58945924838384,9,4,0.8128544423440454,0.833648393194707,0.7938931297709924,0.7977099236641222
biodeg,1,Not_Optimal,10.666398171583811,10,4,0.8166351606805293,0.8241965973534972,0.7938931297709924,0.7748091603053435
biodeg,1,Not_Optimal,10.71168969074885,11,4,0.8298676748582231,0.8185255198487713,0.8053435114503816,0.767175572519084
biodeg,1,Not_Optimal,10.866364487012227,12,4,0.8298676748582231,0.8147448015122873,0.8053435114503816,0.7480916030534351
biodeg,1,Not_Optimal,10.999457526206971,13,4,0.8298676748582231,0.7958412098298677,0.8053435114503816,0.7977099236641222
biodeg,1,Not_Optimal,11.526835362116495,14,4,0.831758034026465,0.8166351606805293,0.8053435114503816,0.7977099236641222
biodeg,1,Not_Optimal,12.616088398297627,15,4,0.831758034026465,0.8204158790170132,0.8053435114503816,0.7480916030534351
biodeg,1,Not_Optimal,13.087421862284343,16,4,0.831758034026465,0.7863894139886578,0.8053435114503816,0.7557251908396947
biodeg,1,Not_Optimal,10.285191984971364,5,4,0.7863894139886578,0.833648393194707,0.7748091603053435,0.8015267175572519
biodeg,1,Not_Optimal,10.342455557982127,6,4,0.8052930056710775,0.8412098298676749,0.7824427480916031,0.8053435114503816
biodeg,1,Not_Optimal,10.424666345119476,7,4,0.8052930056710775,0.8374291115311909,0.7824427480916031,0.8015267175572519
biodeg,1,Not_Optimal,10.464030826091767,8,4,0.8109640831758034,0.8393194706994329,0.7900763358778626,0.7977099236641222
