dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
balance_scale,1,Not_Optimal,10.104220318794251,9,4,0.6996805111821086,0.7859424920127795,0.7290322580645161,0.7096774193548387
balance_scale,1,Not_Optimal,10.104659843444825,10,4,0.7092651757188498,0.8019169329073482,0.7290322580645161,0.7354838709677419
balance_scale,1,Not_Optimal,10.107829002539317,11,4,0.7156549520766773,0.7955271565495208,0.7354838709677419,0.7419354838709677
balance_scale,1,Not_Optimal,10.123317321141561,12,4,0.7188498402555911,0.8083067092651757,0.7225806451612903,0.6967741935483871
balance_scale,1,Not_Optimal,10.13692234357198,13,4,0.7220447284345048,0.805111821086262,0.7225806451612903,0.7225806451612903
balance_scale,1,Not_Optimal,10.143337472279866,14,4,0.7220447284345048,0.805111821086262,0.7225806451612903,0.6903225806451613
balance_scale,1,Not_Optimal,10.169813509782156,15,4,0.7220447284345048,0.7859424920127795,0.7225806451612903,0.7161290322580646
balance_scale,1,Not_Optimal,10.210942912101746,16,4,0.7220447284345048,0.792332268370607,0.7225806451612903,0.6838709677419355
balance_scale,1,Not_Optimal,10.040314153830211,5,4,0.6837060702875399,0.7635782747603834,0.7161290322580646,0.6774193548387096
balance_scale,1,Not_Optimal,10.048369399706523,6,4,0.6996805111821086,0.7731629392971247,0.7161290322580646,0.7290322580645161
balance_scale,1,Not_Optimal,10.061733277638753,7,4,0.6996805111821086,0.7827476038338658,0.7161290322580646,0.6903225806451613
balance_scale,1,Not_Optimal,10.07092084089915,8,4,0.6996805111821086,0.7859424920127795,0.7290322580645161,0.7096774193548387
