dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
seismic,1,Not_Optimal,10.122247195243835,6,3,0.9345146379044684,0.9345146379044684,0.934375,0.934375
seismic,1,Not_Optimal,10.17107278505961,7,3,0.9345146379044684,0.9345146379044684,0.934375,0.934375
seismic,1,Not_Optimal,10.171703108151753,8,3,0.9345146379044684,0.9345146379044684,0.934375,0.934375
seismic,1,Optimal,6.0006139556566875,4,3,0.9345146379044684,0.9345146379044684,0.934375,0.934375
seismic,1,Not_Optimal,10.110617752869924,5,3,0.9345146379044684,0.9345146379044684,0.934375,0.934375
