dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
iris,4,Optimal,0.05699343681335449,9,4,0.9866666666666667,1.0,0.8378378378378378,0.918918918918919
iris,4,Optimal,0.06320417722066243,10,4,0.9866666666666667,1.0,0.8648648648648649,0.8918918918918919
iris,4,Optimal,0.07540647586186727,11,4,0.9866666666666667,1.0,0.8378378378378378,0.8918918918918919
iris,4,Optimal,0.09615044196446737,12,4,0.9866666666666667,1.0,0.8918918918918919,0.918918918918919
iris,4,Optimal,0.09129968484242758,13,4,0.9866666666666667,1.0,0.8648648648648649,0.8918918918918919
iris,4,Optimal,1.1733549396197,14,4,0.9866666666666667,1.0,0.8648648648648649,0.918918918918919
iris,4,Optimal,0.37972604036331176,15,4,0.9866666666666667,1.0,0.8918918918918919,0.8918918918918919
iris,4,Optimal,8.178208275636036,16,4,0.9866666666666667,1.0,0.8648648648648649,0.8648648648648649
iris,4,Optimal,0.06376697222391764,5,4,0.9733333333333334,0.9866666666666667,0.9459459459459459,0.972972972972973
iris,4,Optimal,0.7231680115063985,6,4,0.9733333333333334,0.9866666666666667,0.972972972972973,0.972972972972973
iris,4,Optimal,0.05705214738845825,7,4,0.9733333333333334,1.0,0.8648648648648649,0.918918918918919
iris,4,Optimal,0.04031035900115967,8,4,0.9866666666666667,1.0,0.8918918918918919,0.8918918918918919
