dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
mammographic_masses,4,Not_Optimal,10.111881518363953,9,4,0.8485576923076923,0.8533653846153846,0.8155339805825242,0.8155339805825242
mammographic_masses,4,Not_Optimal,10.145243151982624,10,4,0.8485576923076923,0.8533653846153846,0.8155339805825242,0.8058252427184466
mammographic_masses,4,Not_Optimal,10.16781479914983,11,4,0.8509615384615384,0.8581730769230769,0.8106796116504854,0.8058252427184466
mammographic_masses,4,Not_Optimal,10.170465338230134,12,4,0.8509615384615384,0.8533653846153846,0.8106796116504854,0.8203883495145631
mammographic_masses,4,Not_Optimal,10.197034148375193,13,4,0.8533653846153846,0.8581730769230769,0.8106796116504854,0.8300970873786407
mammographic_masses,4,Not_Optimal,10.224333997567495,14,4,0.8533653846153846,0.8557692307692307,0.8106796116504854,0.8203883495145631
mammographic_masses,4,Not_Optimal,10.244490178426107,15,4,0.8533653846153846,0.8509615384615384,0.8203883495145631,0.7864077669902912
mammographic_masses,4,Not_Optimal,10.263653767108917,16,4,0.8533653846153846,0.8557692307692307,0.8106796116504854,0.8495145631067961
mammographic_masses,4,Not_Optimal,10.060667947928112,5,4,0.8389423076923077,0.8461538461538461,0.8203883495145631,0.8300970873786407
mammographic_masses,4,Not_Optimal,10.073025957743328,6,4,0.84375,0.8485576923076923,0.8203883495145631,0.8106796116504854
mammographic_masses,4,Not_Optimal,10.08246750831604,7,4,0.8461538461538461,0.8509615384615384,0.8155339805825242,0.8203883495145631
mammographic_masses,4,Not_Optimal,10.103189019362132,8,4,0.8461538461538461,0.8533653846153846,0.8155339805825242,0.8106796116504854
