dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
mammographic_masses,5,Not_Optimal,10.137474397818247,9,4,0.8461538461538461,0.8605769230769231,0.8058252427184466,0.8155339805825242
mammographic_masses,5,Not_Optimal,10.124262344837188,10,4,0.8461538461538461,0.8581730769230769,0.8009708737864077,0.8106796116504854
mammographic_masses,5,Not_Optimal,10.169474252065022,11,4,0.8461538461538461,0.8581730769230769,0.8009708737864077,0.7912621359223301
mammographic_masses,5,Not_Optimal,10.18782062927882,12,4,0.8461538461538461,0.8557692307692307,0.8009708737864077,0.8106796116504854
mammographic_masses,5,Not_Optimal,10.183772579828899,13,4,0.8461538461538461,0.8581730769230769,0.8009708737864077,0.8058252427184466
mammographic_masses,5,Not_Optimal,10.196599129835764,14,4,0.8461538461538461,0.8581730769230769,0.8009708737864077,0.8058252427184466
mammographic_masses,5,Not_Optimal,10.22218957344691,15,4,0.8461538461538461,0.8605769230769231,0.8009708737864077,0.8155339805825242
mammographic_masses,5,Not_Optimal,10.226853040854136,16,4,0.8461538461538461,0.8581730769230769,0.8009708737864077,0.7864077669902912
mammographic_masses,5,Not_Optimal,10.061049381891886,5,4,0.8461538461538461,0.8533653846153846,0.8058252427184466,0.8106796116504854
mammographic_masses,5,Not_Optimal,10.070944674809773,6,4,0.8461538461538461,0.8557692307692307,0.8058252427184466,0.8106796116504854
mammographic_masses,5,Not_Optimal,10.098195469379425,7,4,0.8461538461538461,0.8557692307692307,0.8058252427184466,0.8058252427184466
mammographic_masses,5,Not_Optimal,10.102787621815999,8,4,0.8461538461538461,0.8557692307692307,0.8058252427184466,0.8155339805825242
