dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
balance_scale,3,Not_Optimal,10.071737245718639,9,4,0.7188498402555911,0.7859424920127795,0.6193548387096774,0.6774193548387096
balance_scale,3,Not_Optimal,10.084886010487875,10,4,0.7284345047923323,0.7763578274760383,0.6258064516129033,0.7096774193548387
balance_scale,3,Not_Optimal,10.109941371281941,11,4,0.7284345047923323,0.7827476038338658,0.6258064516129033,0.7161290322580646
balance_scale,3,Not_Optimal,10.104007530212403,12,4,0.731629392971246,0.792332268370607,0.6193548387096774,0.6838709677419355
balance_scale,3,Not_Optimal,10.129993728796642,13,4,0.7380191693290735,0.805111821086262,0.6193548387096774,0.6838709677419355
balance_scale,3,Not_Optimal,10.140357315540314,14,4,0.7412140575079872,0.7987220447284346,0.6193548387096774,0.6580645161290323
balance_scale,3,Not_Optimal,10.159796631336212,15,4,0.7412140575079872,0.7987220447284346,0.6193548387096774,0.6838709677419355
balance_scale,3,Not_Optimal,10.139733175436655,16,4,0.7412140575079872,0.7891373801916933,0.6193548387096774,0.6580645161290323
balance_scale,3,Not_Optimal,10.041035608450573,5,4,0.7124600638977636,0.7539936102236422,0.632258064516129,0.6903225806451613
balance_scale,3,Not_Optimal,10.046409964561462,6,4,0.7188498402555911,0.7667731629392971,0.6193548387096774,0.6580645161290323
balance_scale,3,Not_Optimal,10.054803188641866,7,4,0.7188498402555911,0.7763578274760383,0.6193548387096774,0.6709677419354839
balance_scale,3,Not_Optimal,10.075399951140087,8,4,0.7188498402555911,0.7795527156549521,0.6193548387096774,0.6967741935483871
