dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
wine,5,Optimal,4.829310770829519,9,4,0.9887640449438202,1.0,0.9772727272727273,0.8863636363636364
wine,5,Optimal,4.706254271666209,10,4,1.0,1.0,0.8409090909090909,0.9090909090909091
wine,5,Optimal,1.5760098973910013,11,4,0.9887640449438202,1.0,0.9772727272727273,0.9318181818181818
wine,5,Optimal,4.596457632382711,12,4,1.0,1.0,0.9090909090909091,0.8636363636363636
wine,5,Optimal,0.5219072103500366,13,4,1.0,1.0,0.9090909090909091,0.8636363636363636
wine,5,Optimal,2.8844952861468,14,4,0.9887640449438202,1.0,0.9772727272727273,0.9090909090909091
wine,5,Not_Optimal,10.129546920458475,15,4,1.0,0.9662921348314607,0.8863636363636364,0.6818181818181818
wine,5,Optimal,2.942923911412557,16,4,1.0,1.0,0.8863636363636364,0.8409090909090909
wine,5,Optimal,0.7716282486915589,5,4,0.9550561797752809,0.9775280898876404,0.8863636363636364,0.9545454545454546
wine,5,Optimal,1.678646743297577,6,4,0.9662921348314607,0.9887640449438202,0.8863636363636364,0.9772727272727273
wine,5,Not_Optimal,10.033363048235575,7,4,0.9662921348314607,0.9887640449438202,0.8863636363636364,0.9318181818181818
wine,5,Optimal,3.001219840844472,8,4,0.9775280898876404,1.0,0.8863636363636364,0.8863636363636364
