dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
thoracy_surgery,1,Optimal,0.12735132773717245,3,2,0.851063829787234,0.8680851063829788,0.8547008547008547,0.8205128205128205
thoracy_surgery,1,Optimal,0.8149025797843933,4,2,0.851063829787234,0.8680851063829788,0.8547008547008547,0.8205128205128205
