dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
ionosphere,4,Not_Optimal,10.269011346499125,9,4,0.8920454545454546,0.9147727272727273,0.8275862068965517,0.8275862068965517
ionosphere,4,Not_Optimal,10.247639989852905,10,4,0.8977272727272727,0.8977272727272727,0.8045977011494253,0.8735632183908046
ionosphere,4,Not_Optimal,10.33906858364741,11,4,0.8977272727272727,0.9090909090909091,0.7701149425287356,0.8505747126436781
ionosphere,4,Not_Optimal,10.305115135510762,12,4,0.9034090909090909,0.9090909090909091,0.7816091954022989,0.8505747126436781
ionosphere,4,Not_Optimal,10.410803357760111,13,4,0.9034090909090909,0.9147727272727273,0.7931034482758621,0.8390804597701149
ionosphere,4,Not_Optimal,10.466858148574829,14,4,0.9034090909090909,0.8977272727272727,0.7816091954022989,0.8275862068965517
ionosphere,4,Not_Optimal,10.517080597082774,15,4,0.9034090909090909,0.8522727272727273,0.7931034482758621,0.7701149425287356
ionosphere,4,Not_Optimal,10.579089212417603,16,4,0.9034090909090909,0.8920454545454546,0.7701149425287356,0.8275862068965517
ionosphere,4,Not_Optimal,10.123937527338663,5,4,0.8579545454545454,0.8977272727272727,0.8275862068965517,0.8850574712643678
ionosphere,4,Not_Optimal,10.157808498541515,6,4,0.8579545454545454,0.9147727272727273,0.8275862068965517,0.8735632183908046
ionosphere,4,Not_Optimal,10.184615437189738,7,4,0.8863636363636364,0.9261363636363636,0.8390804597701149,0.896551724137931
ionosphere,4,Not_Optimal,10.232096167405446,8,4,0.8920454545454546,0.9204545454545454,0.8275862068965517,0.9195402298850575
