dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
spambase,4,Not_Optimal,10.476307471593222,9,4,0.8515794028559065,0.8498485504110774,0.8366988586479368,0.8261633011413521
spambase,4,Not_Optimal,10.670642562707265,10,4,0.8515794028559065,0.8528775421895284,0.8366988586479368,0.8419666374012291
spambase,4,Not_Optimal,10.56603282292684,11,4,0.8515794028559065,0.8567719601903938,0.8366988586479368,0.839332748024583
spambase,4,Not_Optimal,10.74943763812383,12,4,0.8559065339679792,0.8546083946343574,0.8349429323968394,0.8323090430201932
spambase,4,Not_Optimal,10.84776637951533,13,4,0.8559065339679792,0.8550411077455647,0.8349429323968394,0.835820895522388
spambase,4,Not_Optimal,10.943420934677125,14,4,0.8559065339679792,0.8550411077455647,0.8349429323968394,0.8331870061457419
spambase,4,Not_Optimal,11.039587076505025,15,4,0.8559065339679792,0.8524448290783211,0.8349429323968394,0.8323090430201932
spambase,4,Not_Optimal,11.153334228197734,16,4,0.8559065339679792,0.8299437472955431,0.8349429323968394,0.8033362598770851
spambase,4,Not_Optimal,10.27559775908788,5,4,0.8295110341843358,0.8321073128515794,0.8129938542581212,0.8165057067603161
spambase,4,Not_Optimal,10.362331267197927,6,4,0.8295110341843358,0.8442232799653829,0.8129938542581212,0.8261633011413521
spambase,4,Not_Optimal,10.408387466271718,7,4,0.848983124188663,0.8533102553007356,0.8331870061457419,0.8314310798946444
spambase,4,Not_Optimal,10.487202819188436,8,4,0.8515794028559065,0.8468195586326266,0.8366988586479368,0.8279192273924495
