dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
pima_indian_diabetes,1,Optimal,0.10327375332514445,3,2,0.7428571428571429,0.7610389610389611,0.7382198952879581,0.7905759162303665
pima_indian_diabetes,1,Optimal,0.6210795323053996,4,2,0.7610389610389611,0.7610389610389611,0.7905759162303665,0.7905759162303665
