dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
tic_tac_toe,3,0.1,0.0010506947835286458,3,1,0.6528066528066527,0.6540084388185654
tic_tac_toe,3,0.05,0.07464683055877686,3,2,0.7172557172557172,0.6877637130801688
tic_tac_toe,3,0.01,10.000000476837158,3,5,0.7775467775467775,0.729957805907173
tic_tac_toe,3,0.005,10.00000057220459,3,5,0.7775467775467775,0.729957805907173
tic_tac_toe,3,0.0025,10.000000071525573,3,6,0.7920997920997921,0.7426160337552743
