dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
hepatitis,1,0.1,0.00023121039072672526,2,1,0.7922077922077921,0.7948717948717948
hepatitis,1,0.05,0.0038217504819234214,2,2,0.8441558441558441,0.7948717948717948
hepatitis,1,0.01,0.007677892843882243,2,4,0.8831168831168832,0.7948717948717948
hepatitis,1,0.005,0.007704142729441325,2,4,0.8831168831168831,0.7948717948717948
hepatitis,1,0.0025,0.008104149500528972,2,4,0.8831168831168831,0.7948717948717948
