dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
spambase,4,0.1,0.0029583017031351725,2,2,0.7935958459541324,0.7857769973661106
spambase,4,0.05,0.0037049174308776854,2,2,0.7935958459541324,0.7857769973661106
spambase,4,0.01,0.0036686062812805176,2,2,0.7935958459541324,0.7857769973661106
spambase,4,0.005,0.0038135449091593423,2,2,0.7935958459541324,0.7857769973661106
spambase,4,0.0025,0.0037613113721211753,2,4,0.799221116399827,0.7611940298507462
