dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
credit_approval,4,0.1,0.0011932293574015299,3,2,0.8776758409785932,0.8641975308641975
credit_approval,4,0.05,0.0016485373179117838,3,2,0.8776758409785933,0.8641975308641975
credit_approval,4,0.01,10.000000270207723,3,4,0.8990825688073395,0.8333333333333334
credit_approval,4,0.005,10.00000063975652,3,4,0.8990825688073395,0.8333333333333334
credit_approval,4,0.0025,10.000000739097596,3,5,0.9021406727828746,0.8209876543209876
