dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
spambase,2,0.1,0.0028449296951293945,4,2,0.7814798788403289,0.7945566286215979
spambase,2,0.05,0.009164754549662273,4,2,0.7814798788403289,0.7945566286215979
spambase,2,0.01,10.000000675519308,4,4,0.8143660752920814,0.8165057067603161
spambase,2,0.005,10.000000508626302,4,4,0.8143660752920814,0.8165057067603161
spambase,2,0.0025,10.000000234444936,4,6,0.8156642146257032,0.8173836698858647
