dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
seismic,1,0.1,0.0013071537017822266,3,1,0.9345146379044684,0.934375
seismic,1,0.05,0.001221164067586263,3,1,0.9345146379044684,0.934375
seismic,1,0.01,0.0011974374453226726,3,1,0.9345146379044684,0.934375
seismic,1,0.005,0.0012489755948384602,3,1,0.9345146379044684,0.934375
seismic,1,0.0025,0.016767112414042155,3,1,0.9345146379044684,0.934375
