dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
seismic,4,0.1,0.0013270219167073568,3,1,0.9337442218798151,0.934375
seismic,4,0.05,0.0013065973917643229,3,1,0.9337442218798151,0.934375
seismic,4,0.01,0.001341382662455241,3,1,0.9337442218798151,0.934375
seismic,4,0.005,0.0015314380327860514,3,1,0.9337442218798151,0.934375
seismic,4,0.0025,0.023345104853312173,3,1,0.9337442218798151,0.934375
