dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
spect_heart,1,0.1,0.0002639969189961751,2,2,0.7358490566037736,0.4444444444444444
spect_heart,1,0.05,0.001777803897857666,2,3,0.8113207547169812,0.5925925925925926
spect_heart,1,0.01,0.0028612971305847167,2,4,0.8301886792452831,0.5925925925925926
spect_heart,1,0.005,0.0027510563532511393,2,4,0.8301886792452831,0.5925925925925926
spect_heart,1,0.0025,0.0030015945434570313,2,4,0.8301886792452831,0.5925925925925926
