dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
spambase,4,0.1,0.0029433449109395344,3,2,0.7935958459541324,0.7857769973661106
spambase,4,0.05,0.008858589331309001,3,2,0.7935958459541324,0.7857769973661106
spambase,4,0.01,10.00000033378601,3,4,0.8295110341843358,0.8129938542581212
spambase,4,0.005,10.000000417232513,3,6,0.848983124188663,0.8366988586479368
spambase,4,0.0025,10.000000250339507,3,6,0.848983124188663,0.8366988586479368
