dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
pima_indian_diabetes,1,0.1,0.0008564551671346028,4,1,0.6519480519480519,0.6492146596858639
pima_indian_diabetes,1,0.05,0.05795603593190511,4,2,0.7428571428571429,0.7382198952879581
pima_indian_diabetes,1,0.01,10.000000294049581,4,3,0.7610389610389611,0.7905759162303665
pima_indian_diabetes,1,0.005,10.000000496705374,4,8,0.7844155844155845,0.7591623036649214
pima_indian_diabetes,1,0.0025,10.000000409285228,4,8,0.7844155844155845,0.7591623036649214
