dataset_name,step,lambda,time_taken,K,L,osdt_train,osdt_test
monk3,1,0.1,0.00014954010645548503,2,2,0.7901234567901234,0.7560975609756098
monk3,1,0.05,0.0001495639483133952,2,3,0.9135802469135803,0.975609756097561
monk3,1,0.01,0.0009544968605041503,2,3,0.9135802469135803,0.975609756097561
monk3,1,0.005,0.0008978525797526042,2,3,0.9135802469135803,0.975609756097561
monk3,1,0.0025,0.0009099046389261881,2,3,0.9135802469135803,0.975609756097561
