dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
ionosphere,2,Not_Optimal,10.265227715174357,9,4,0.8977272727272727,0.9147727272727273,0.8850574712643678,0.8735632183908046
ionosphere,2,Not_Optimal,10.35370875597,10,4,0.8977272727272727,0.9261363636363636,0.8850574712643678,0.8505747126436781
ionosphere,2,Not_Optimal,10.381807176272074,11,4,0.9090909090909091,0.9261363636363636,0.8735632183908046,0.7931034482758621
ionosphere,2,Not_Optimal,10.415628111362457,12,4,0.9090909090909091,0.9375,0.8505747126436781,0.8735632183908046
ionosphere,2,Not_Optimal,10.413813805580139,13,4,0.9090909090909091,0.9375,0.8505747126436781,0.8275862068965517
ionosphere,2,Not_Optimal,10.403571232159932,14,4,0.9090909090909091,0.9090909090909091,0.8850574712643678,0.8735632183908046
ionosphere,2,Not_Optimal,10.547070515155792,15,4,0.9090909090909091,0.9261363636363636,0.8850574712643678,0.8045977011494253
ionosphere,2,Not_Optimal,10.57315271695455,16,4,0.9090909090909091,0.9204545454545454,0.8850574712643678,0.8275862068965517
ionosphere,2,Not_Optimal,10.140825625260671,5,4,0.8579545454545454,0.9204545454545454,0.8390804597701149,0.8735632183908046
ionosphere,2,Not_Optimal,10.161822430292766,6,4,0.8579545454545454,0.9375,0.8390804597701149,0.8850574712643678
ionosphere,2,Not_Optimal,10.16966632604599,7,4,0.8579545454545454,0.9431818181818182,0.8390804597701149,0.8735632183908046
ionosphere,2,Not_Optimal,10.225672765572865,8,4,0.8977272727272727,0.9147727272727273,0.8850574712643678,0.896551724137931
