dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
seismic,2,Not_Optimal,10.301114110151927,9,4,0.9337442218798151,0.9360554699537751,0.934375,0.928125
seismic,2,Not_Optimal,10.35139620701472,10,4,0.9337442218798151,0.9360554699537751,0.934375,0.93125
seismic,2,Not_Optimal,10.369895613193512,11,4,0.9337442218798151,0.9360554699537751,0.934375,0.9296875
seismic,2,Not_Optimal,10.448371827602386,12,4,0.9337442218798151,0.9352850539291218,0.934375,0.93125
seismic,2,Not_Optimal,10.516501152515412,13,4,0.9337442218798151,0.9345146379044684,0.934375,0.934375
seismic,2,Not_Optimal,10.561410442988079,14,4,0.9337442218798151,0.9345146379044684,0.934375,0.934375
seismic,2,Not_Optimal,10.53103240331014,15,4,0.9337442218798151,0.9352850539291218,0.934375,0.9328125
seismic,2,Not_Optimal,10.623991306622823,16,4,0.9337442218798151,0.9360554699537751,0.934375,0.9328125
seismic,2,Not_Optimal,10.165914066632588,5,4,0.9337442218798151,0.9352850539291218,0.934375,0.934375
seismic,2,Not_Optimal,10.205944836139679,6,4,0.9337442218798151,0.9352850539291218,0.934375,0.934375
seismic,2,Not_Optimal,10.203098022937775,7,4,0.9337442218798151,0.9360554699537751,0.934375,0.9296875
seismic,2,Not_Optimal,10.255990628401438,8,4,0.9337442218798151,0.9360554699537751,0.934375,0.9296875
