dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
mammographic_masses,2,Not_Optimal,10.106867229938507,9,4,0.8341346153846154,0.8605769230769231,0.7766990291262136,0.8543689320388349
mammographic_masses,2,Not_Optimal,10.140935484568278,10,4,0.8365384615384616,0.8581730769230769,0.7864077669902912,0.8446601941747572
mammographic_masses,2,Not_Optimal,10.144552481174468,11,4,0.8365384615384616,0.8605769230769231,0.7864077669902912,0.8349514563106796
mammographic_masses,2,Not_Optimal,10.168940528233845,12,4,0.8365384615384616,0.8605769230769231,0.7864077669902912,0.8495145631067961
mammographic_masses,2,Not_Optimal,10.204062688350678,13,4,0.8365384615384616,0.8629807692307693,0.7864077669902912,0.8543689320388349
mammographic_masses,2,Not_Optimal,10.21960398753484,14,4,0.8365384615384616,0.8605769230769231,0.7864077669902912,0.8446601941747572
mammographic_masses,2,Not_Optimal,10.231035113334656,15,4,0.8365384615384616,0.8605769230769231,0.7864077669902912,0.8495145631067961
mammographic_masses,2,Not_Optimal,10.263271196683247,16,4,0.8365384615384616,0.8605769230769231,0.7864077669902912,0.8543689320388349
mammographic_masses,2,Not_Optimal,10.06812873284022,5,4,0.8293269230769231,0.8461538461538461,0.8349514563106796,0.8446601941747572
mammographic_masses,2,Not_Optimal,10.071368058522543,6,4,0.8317307692307693,0.8509615384615384,0.7864077669902912,0.8398058252427184
mammographic_masses,2,Not_Optimal,10.084909836451212,7,4,0.8341346153846154,0.8557692307692307,0.7864077669902912,0.8543689320388349
mammographic_masses,2,Not_Optimal,10.108446395397186,8,4,0.8341346153846154,0.8581730769230769,0.7864077669902912,0.8543689320388349
