dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
banknote_authentication,3,Not_Optimal,10.096298579374949,9,4,0.9274310595065312,0.941944847605225,0.9411764705882353,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.118895133336386,10,4,0.9274310595065312,0.941944847605225,0.9411764705882353,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.137462858359019,11,4,0.9274310595065312,0.9433962264150944,0.9411764705882353,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.160268100102742,12,4,0.93033381712627,0.9477503628447025,0.9382352941176471,0.9382352941176471
banknote_authentication,3,Not_Optimal,10.167260495821635,13,4,0.93033381712627,0.9404934687953556,0.9382352941176471,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.180129746596018,14,4,0.93033381712627,0.941944847605225,0.9382352941176471,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.192450026671091,15,4,0.93033381712627,0.941944847605225,0.9382352941176471,0.9264705882352942
banknote_authentication,3,Not_Optimal,10.193140725294748,16,4,0.93033381712627,0.9433962264150944,0.9382352941176471,0.9264705882352942
banknote_authentication,3,Optimal,6.6505761504173275,5,4,0.9158200290275762,0.9158200290275762,0.9176470588235294,0.9176470588235294
banknote_authentication,3,Not_Optimal,10.061882873376211,6,4,0.9158200290275762,0.9230769230769231,0.9176470588235294,0.9176470588235294
banknote_authentication,3,Not_Optimal,10.079469160238903,7,4,0.9274310595065312,0.9346879535558781,0.9411764705882353,0.9147058823529411
banknote_authentication,3,Not_Optimal,10.090006764729818,8,4,0.9274310595065312,0.9346879535558781,0.9411764705882353,0.9147058823529411
