dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
wine,2,Optimal,0.20873466332753499,9,4,1.0,1.0,0.8636363636363636,0.8636363636363636
wine,2,Optimal,0.8332688689231873,10,4,1.0,1.0,0.8636363636363636,0.8181818181818182
wine,2,Optimal,0.29651374419530235,11,4,1.0,1.0,0.8636363636363636,0.7954545454545454
wine,2,Optimal,1.4610601663589478,12,4,1.0,1.0,0.8636363636363636,0.8181818181818182
wine,2,Optimal,0.34760241508483886,13,4,1.0,1.0,0.8636363636363636,0.7954545454545454
wine,2,Optimal,0.8635424733161926,14,4,1.0,1.0,0.8636363636363636,0.8409090909090909
wine,2,Optimal,5.734403725465139,15,4,1.0,1.0,0.8636363636363636,0.8863636363636364
wine,2,Optimal,6.343191428979238,16,4,1.0,1.0,0.8636363636363636,0.8636363636363636
wine,2,Optimal,0.2671111305554708,5,4,0.9775280898876404,0.9887640449438202,0.8636363636363636,0.8636363636363636
wine,2,Optimal,0.13247902393341066,6,4,0.9775280898876404,1.0,0.8636363636363636,0.8636363636363636
wine,2,Optimal,0.16100114583969116,7,4,0.9887640449438202,1.0,0.8636363636363636,0.8409090909090909
wine,2,Optimal,0.19751627445220948,8,4,1.0,1.0,0.8636363636363636,0.8636363636363636
