dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
car,3,Not_Optimal,10.267365157604218,9,4,0.8029953917050692,0.8248847926267281,0.8107476635514018,0.8247663551401869
car,3,Not_Optimal,10.320054054260254,10,4,0.8029953917050692,0.8329493087557603,0.8107476635514018,0.8317757009345794
car,3,Not_Optimal,10.351250565052032,11,4,0.8029953917050692,0.8329493087557603,0.8107476635514018,0.8317757009345794
car,3,Not_Optimal,10.34987513621648,12,4,0.8029953917050692,0.8352534562211982,0.8107476635514018,0.8247663551401869
car,3,Not_Optimal,10.449372816085816,13,4,0.8029953917050692,0.8271889400921659,0.8107476635514018,0.8154205607476636
car,3,Not_Optimal,10.4035706559817,14,4,0.8029953917050692,0.8248847926267281,0.8107476635514018,0.8154205607476636
car,3,Not_Optimal,10.473477959632874,15,4,0.8029953917050692,0.8329493087557603,0.8107476635514018,0.8317757009345794
car,3,Not_Optimal,10.524977191289265,16,4,0.8029953917050692,0.8018433179723502,0.8107476635514018,0.7897196261682243
car,3,Not_Optimal,10.147776246070862,5,4,0.8029953917050692,0.8179723502304147,0.8107476635514018,0.8177570093457944
car,3,Not_Optimal,10.17878324985504,6,4,0.8029953917050692,0.8329493087557603,0.8107476635514018,0.8271028037383178
car,3,Not_Optimal,10.193597062428791,7,4,0.8029953917050692,0.8329493087557603,0.8107476635514018,0.8271028037383178
car,3,Not_Optimal,10.228874528408051,8,4,0.8029953917050692,0.8306451612903226,0.8107476635514018,0.822429906542056
