dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
iris,5,Optimal,1.3504727482795715,9,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.9459459459459459
iris,5,Optimal,1.015062141418457,10,4,0.9733333333333334,0.9866666666666667,0.918918918918919,0.9459459459459459
iris,5,Optimal,1.1137818813323974,11,4,0.9733333333333334,0.9866666666666667,0.8918918918918919,0.8918918918918919
iris,5,Optimal,2.7278459866841636,12,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.8918918918918919
iris,5,Optimal,3.759612194697062,13,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.918918918918919
iris,5,Optimal,3.8922511021296184,14,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.9459459459459459
iris,5,Optimal,5.819699339071909,15,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.918918918918919
iris,5,Not_Optimal,10.03694669008255,16,4,0.9866666666666667,0.9866666666666667,0.9459459459459459,0.8918918918918919
iris,5,Optimal,0.2666345437367757,5,4,0.96,0.9733333333333334,0.8918918918918919,0.918918918918919
iris,5,Optimal,2.5731388608614605,6,4,0.9733333333333334,0.9733333333333334,0.918918918918919,0.918918918918919
iris,5,Optimal,2.0368784785270693,7,4,0.9733333333333334,0.9866666666666667,0.8918918918918919,0.972972972972973
iris,5,Optimal,0.943514088789622,8,4,0.9733333333333334,0.9866666666666667,0.918918918918919,0.9459459459459459
