dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
spambase,1,Not_Optimal,10.571887067953746,9,4,0.8485504110774557,0.8485504110774557,0.845478489903424,0.8296751536435469
spambase,1,Not_Optimal,10.61526803970337,10,4,0.8485504110774557,0.8424924275205539,0.845478489903424,0.8366988586479368
spambase,1,Not_Optimal,10.58222529888153,11,4,0.848983124188663,0.8485504110774557,0.8428446005267779,0.8323090430201932
spambase,1,Not_Optimal,10.80482193628947,12,4,0.848983124188663,0.8472522717438339,0.8428446005267779,0.8340649692712906
spambase,1,Not_Optimal,10.652233795324962,13,4,0.848983124188663,0.8481176979662484,0.8428446005267779,0.8481123792800702
spambase,1,Not_Optimal,11.03722424507141,14,4,0.848983124188663,0.8308091735179576,0.8428446005267779,0.8349429323968394
spambase,1,Not_Optimal,11.050412730375927,15,4,0.848983124188663,0.8437905668541756,0.8428446005267779,0.8331870061457419
spambase,1,Not_Optimal,11.090554400285084,16,4,0.848983124188663,0.8416270012981394,0.8428446005267779,0.8270412642669008
spambase,1,Not_Optimal,10.269104667504628,5,4,0.8208567719601904,0.8264820424058849,0.8138718173836699,0.8086040386303776
spambase,1,Not_Optimal,10.309623416264852,6,4,0.8208567719601904,0.8446559930765902,0.8138718173836699,0.8437225636523266
spambase,1,Not_Optimal,10.347006177902221,7,4,0.8277801817395067,0.8411942881869321,0.8094820017559262,0.8261633011413521
spambase,1,Not_Optimal,10.425310536225636,8,4,0.8485504110774557,0.848983124188663,0.845478489903424,0.8428446005267779
