dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
balance_scale,5,Not_Optimal,10.07439313729604,9,4,0.7060702875399361,0.7795527156549521,0.632258064516129,0.7032258064516129
balance_scale,5,Not_Optimal,10.089054270585377,10,4,0.7124600638977636,0.7763578274760383,0.6387096774193548,0.7032258064516129
balance_scale,5,Not_Optimal,10.088928047815958,11,4,0.7124600638977636,0.7763578274760383,0.6387096774193548,0.7354838709677419
balance_scale,5,Not_Optimal,10.123462808132171,12,4,0.7124600638977636,0.7827476038338658,0.6387096774193548,0.7032258064516129
balance_scale,5,Not_Optimal,10.13171511888504,13,4,0.7124600638977636,0.7795527156549521,0.6387096774193548,0.7354838709677419
balance_scale,5,Not_Optimal,10.1309561808904,14,4,0.7188498402555911,0.7859424920127795,0.6451612903225806,0.7290322580645161
balance_scale,5,Not_Optimal,10.136683551470439,15,4,0.7220447284345048,0.7699680511182109,0.6387096774193548,0.7290322580645161
balance_scale,5,Not_Optimal,10.163238859176635,16,4,0.7220447284345048,0.7795527156549521,0.6451612903225806,0.7161290322580646
balance_scale,5,Not_Optimal,10.041037011146546,5,4,0.7028753993610224,0.7507987220447284,0.6451612903225806,0.6838709677419355
balance_scale,5,Not_Optimal,10.055869980653126,6,4,0.7028753993610224,0.7603833865814696,0.6451612903225806,0.7225806451612903
balance_scale,5,Not_Optimal,10.061099473635355,7,4,0.7028753993610224,0.7667731629392971,0.6451612903225806,0.7032258064516129
balance_scale,5,Not_Optimal,10.062755072116852,8,4,0.7028753993610224,0.7635782747603834,0.6451612903225806,0.6967741935483871
