dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
biodeg,2,Not_Optimal,10.633370510737102,9,4,0.8090737240075614,0.8279773156899811,0.8206106870229007,0.7977099236641222
biodeg,2,Not_Optimal,10.679807182153066,10,4,0.8090737240075614,0.8090737240075614,0.8206106870229007,0.7862595419847328
biodeg,2,Not_Optimal,10.720189293225607,11,4,0.8090737240075614,0.8128544423440454,0.8206106870229007,0.8358778625954199
biodeg,2,Not_Optimal,10.75640556414922,12,4,0.8090737240075614,0.8128544423440454,0.8206106870229007,0.7862595419847328
biodeg,2,Not_Optimal,11.011359147230785,13,4,0.8090737240075614,0.7939508506616257,0.8206106870229007,0.8129770992366412
biodeg,2,Not_Optimal,11.93781232436498,14,4,0.8223062381852552,0.7693761814744802,0.816793893129771,0.7595419847328244
biodeg,2,Not_Optimal,12.510059988498687,15,4,0.8260869565217391,0.8128544423440454,0.816793893129771,0.7862595419847328
biodeg,2,Not_Optimal,12.850363771120707,16,4,0.8260869565217391,0.8015122873345936,0.816793893129771,0.7977099236641222
biodeg,2,Not_Optimal,10.28929942448934,5,4,0.780718336483932,0.8128544423440454,0.7900763358778626,0.8358778625954199
biodeg,2,Not_Optimal,10.360501233736674,6,4,0.8015122873345936,0.8185255198487713,0.8015267175572519,0.8282442748091603
biodeg,2,Not_Optimal,10.419208351771037,7,4,0.8015122873345936,0.8260869565217391,0.8015267175572519,0.816793893129771
biodeg,2,Not_Optimal,10.478315969308218,8,4,0.8015122873345936,0.833648393194707,0.8015267175572519,0.851145038167939
