dataset_name,step,optimality,time_taken,L,K,cart_train,cp_tree_train,cart_test,cp_tree_test
spect_heart,1,Not_Optimal,10.018339884281158,9,4,0.9056603773584906,0.9433962264150944,0.5185185185185185,0.6296296296296297
spect_heart,1,Not_Optimal,10.021947252750397,10,4,0.9245283018867925,0.9433962264150944,0.6666666666666666,0.5555555555555556
spect_heart,1,Not_Optimal,10.025497802098592,11,4,0.9245283018867925,0.9433962264150944,0.6666666666666666,0.5555555555555556
spect_heart,1,Not_Optimal,10.037095216910044,12,4,0.9245283018867925,0.9433962264150944,0.4444444444444444,0.6296296296296297
spect_heart,1,Not_Optimal,10.035434838136037,13,4,0.9245283018867925,0.9433962264150944,0.6666666666666666,0.6666666666666666
spect_heart,1,Not_Optimal,10.034099153677623,14,4,0.9245283018867925,0.9433962264150944,0.5925925925925926,0.5925925925925926
spect_heart,1,Not_Optimal,10.065119306246439,15,4,0.9245283018867925,0.9245283018867925,0.4444444444444444,0.48148148148148145
spect_heart,1,Not_Optimal,10.078379873434702,16,4,0.9245283018867925,0.9433962264150944,0.5925925925925926,0.7037037037037037
spect_heart,1,Not_Optimal,10.010228089491527,5,4,0.8490566037735849,0.8679245283018868,0.5925925925925926,0.5925925925925926
spect_heart,1,Not_Optimal,10.011703832944233,6,4,0.8679245283018868,0.9056603773584906,0.5925925925925926,0.5925925925925926
spect_heart,1,Not_Optimal,10.013334711392721,7,4,0.8867924528301887,0.9245283018867925,0.5925925925925926,0.5925925925925926
spect_heart,1,Not_Optimal,10.016333238283794,8,4,0.9056603773584906,0.9245283018867925,0.5925925925925926,0.5185185185185185
